id,label,level,parent,mixs_extension,env_broad,env_local,env_medium,host_taxon,anatomical_site,other,interpretation
GOLDTERMS:4329,Host-associated > Annelida > Digestive system > Digestive tube > Extracellular symbionts,5,GOLDTERMS:4767,MIXS:HostAssociated,,,,NCBITaxon:6340,UBERON:0001555,,subclass
GOLDTERMS:Host-associated-Annelida-Excretory-system,Host-associated > Annelida > Excretory system,3,GOLDTERMS:4331,MIXS:HostAssociated,,,,NCBITaxon:6340,UBERON:8450002,,equivalent
GOLDTERMS:5195,Host-associated > Annelida > Excretory system > Nephridia,4,GOLDTERMS:Host-associated-Annelida-Excretory-system,MIXS:HostAssociated,,,,NCBITaxon:6340,UBERON:8450002,,subclass
GOLDTERMS:4821,Host-associated > Annelida > Gills,3,GOLDTERMS:4331,MIXS:HostAssociated,,,,NCBITaxon:6340,UBERON:0002535,,equivalent
GOLDTERMS:4336,Host-associated > Annelida > Integument,3,GOLDTERMS:4331,MIXS:HostAssociated,,,,NCBITaxon:6340,UBERON:0002199,,equivalent
GOLDTERMS:4768,Host-associated > Annelida > Integument > Cuticle,4,GOLDTERMS:4336,MIXS:HostAssociated,,,,NCBITaxon:6340,UBERON:0001002,,equivalent
GOLDTERMS:4337,Host-associated > Annelida > Integument > Cuticle > Epibionts,5,GOLDTERMS:4768,MIXS:HostAssociated,,,,NCBITaxon:6340,UBERON:0001002,,subclass
GOLDTERMS:4769,Host-associated > Annelida > Integument > Subcuticular space,4,GOLDTERMS:4336,MIXS:HostAssociated,,,,NCBITaxon:6340,UBERON:0002199,,subclass
GOLDTERMS:4335,Host-associated > Annelida > Integument > Subcuticular space > Extracellular symbionts,5,GOLDTERMS:4769,MIXS:HostAssociated,,,,NCBITaxon:6340,UBERON:0002199,,subclass
GOLDTERMS:Host-associated-Annelida-Intracellular-endosymbionts,Host-associated > Annelida > Intracellular endosymbionts,3,GOLDTERMS:4331,MIXS:HostAssociated,,,,NCBITaxon:6340,,,subclass
GOLDTERMS:4334,Host-associated > Annelida > Intracellular endosymbionts > Trophosome,4,GOLDTERMS:Host-associated-Annelida-Intracellular-endosymbionts,MIXS:HostAssociated,,,,NCBITaxon:6340,UBERON:0012644,ENVO:01000165,subclass
GOLDTERMS:4771,Host-associated > Annelida > Reproductive system,3,GOLDTERMS:4331,MIXS:HostAssociated,,,,NCBITaxon:6340,UBERON:0000990,,equivalent
GOLDTERMS:4333,Host-associated > Annelida > Reproductive system > Egg capsule,4,GOLDTERMS:4771,MIXS:HostAssociated,,,,NCBITaxon:6340,UBERON:3010636,,equivalent
GOLDTERMS:4332,Host-associated > Annelida > Reproductive system > Egg capsule > Extracellular,5,GOLDTERMS:4333,MIXS:HostAssociated,,,,NCBITaxon:6340,UBERON:3010636,,subclass
GOLDTERMS:5115,Host-associated > Annelida > Tissue,3,GOLDTERMS:4331,MIXS:HostAssociated,,,,NCBITaxon:6340,UBERON:0000479,,equivalent
GOLDTERMS:4531,Host-associated > Annelida > Whole body,3,GOLDTERMS:4331,MIXS:HostAssociated,,,,NCBITaxon:6340,UBERON:0000468,,equivalent
GOLDTERMS:3901,Host-associated > Arthropoda,2,GOLDTERMS:4086,MIXS:HostAssociated,,,,NCBITaxon:6656,,,equivalent
GOLDTERMS:4904,Host-associated > Arthropoda > Ant,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:36668,,,equivalent
GOLDTERMS:5208,Host-associated > Arthropoda > Ant > Cuticle,4,GOLDTERMS:4904,MIXS:HostAssociated,,,,NCBITaxon:36668,UBERON:0001002,,equivalent
GOLDTERMS:4556,Host-associated > Arthropoda > Ant dump,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:6656,,,subclass
GOLDTERMS:5299,Host-associated > Arthropoda > Aphids,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:33380,,,equivalent
GOLDTERMS:Host-associated-Arthropoda-Bee,Host-associated > Arthropoda > Bee,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:34735,,,equivalent
GOLDTERMS:4838,Host-associated > Arthropoda > Bee > Abdomen,4,GOLDTERMS:Host-associated-Arthropoda-Bee,MIXS:HostAssociated,,,,NCBITaxon:34735,UBERON:0000916,,equivalent
GOLDTERMS:Host-associated-Arthropoda-Bee-Beehive,Host-associated > Arthropoda > Bee > Beehive,4,GOLDTERMS:Host-associated-Arthropoda-Bee,MIXS:HostAssociated,,,,NCBITaxon:34735,,,subclass
GOLDTERMS:4880,Host-associated > Arthropoda > Bee > Beehive > Honey,5,GOLDTERMS:Host-associated-Arthropoda-Bee-Beehive,MIXS:HostAssociated,,,,NCBITaxon:34735,UBERON:0036016,,subclass
GOLDTERMS:4882,Host-associated > Arthropoda > Bee > Royal jelly,4,GOLDTERMS:Host-associated-Arthropoda-Bee,MIXS:HostAssociated,,,FOODON:03301033,NCBITaxon:34735,,,equivalent
GOLDTERMS:4603,Host-associated > Arthropoda > Beetle,3,GOLDTERMS:3901,MIXS:HostAssociated,,,FOODON:03414645,NCBITaxon:7041,,,equivalent
GOLDTERMS:5205,Host-associated > Arthropoda > Bugs,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:7524,,,equivalent
GOLDTERMS:5229,Host-associated > Arthropoda > Butterfly,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:6656,,,subclass
GOLDTERMS:4773,Host-associated > Arthropoda > Crustacea,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:6657,,,equivalent
GOLDTERMS:4774,Host-associated > Arthropoda > Crustacea > Copepoda,4,GOLDTERMS:4773,MIXS:HostAssociated,,,,NCBITaxon:6830,,,equivalent
GOLDTERMS:4681,Host-associated > Arthropoda > Crustacea > Copepoda > Tissue,5,GOLDTERMS:4774,MIXS:HostAssociated,,,,NCBITaxon:6830,UBERON:0000479,,equivalent
GOLDTERMS:4065,Host-associated > Arthropoda > Digestive system,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0001007,,equivalent
GOLDTERMS:4069,Host-associated > Arthropoda > Digestive system > Foregut,4,GOLDTERMS:4065,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0001041,,equivalent
GOLDTERMS:4072,Host-associated > Arthropoda > Digestive system > Gut,4,GOLDTERMS:4065,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0001555,,equivalent
GOLDTERMS:4070,Host-associated > Arthropoda > Digestive system > Gut > P3 segment,5,GOLDTERMS:4072,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0001555,,subclass
GOLDTERMS:4071,Host-associated > Arthropoda > Digestive system > Gut > Proctodeal segment,5,GOLDTERMS:4072,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0001555,,subclass
GOLDTERMS:4067,Host-associated > Arthropoda > Digestive system > Hindgut,4,GOLDTERMS:4065,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0001046,,equivalent
GOLDTERMS:4955,Host-associated > Arthropoda > Digestive system > Hindgut > Fecal,5,GOLDTERMS:4067,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0001046,,subclass
GOLDTERMS:4068,Host-associated > Arthropoda > Digestive system > Hindgut > P1 segment,5,GOLDTERMS:4067,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0001046,,subclass
GOLDTERMS:4066,Host-associated > Arthropoda > Digestive system > Hindgut > P3 segment,5,GOLDTERMS:4067,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0001046,,subclass
GOLDTERMS:4064,Host-associated > Arthropoda > Digestive system > Midgut,4,GOLDTERMS:4065,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0001045,,equivalent
GOLDTERMS:5419,Host-associated > Arthropoda > Fly,3,GOLDTERMS:3901,MIXS:HostAssociated,,,FOODON:00002717,NCBITaxon:6656,,,equivalent
GOLDTERMS:5108,Host-associated > Arthropoda > Grasshopper,3,GOLDTERMS:3901,MIXS:HostAssociated,,,FOODON:03412496,NCBITaxon:7001,,,equivalent
GOLDTERMS:5631,Host-associated > Arthropoda > Insecta,3,GOLDTERMS:3901,MIXS:HostAssociated,,,FOODON:03411220,NCBITaxon:50557,,,equivalent
GOLDTERMS:4776,Host-associated > Arthropoda > Integument,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0002199,,equivalent
GOLDTERMS:4082,Host-associated > Arthropoda > Integument > Cuticle,4,GOLDTERMS:4776,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0001002,,equivalent
GOLDTERMS:4081,Host-associated > Arthropoda > Integument > Cuticle > Thoracic segments,5,GOLDTERMS:4082,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0001002,,subclass
GOLDTERMS:4078,Host-associated > Arthropoda > Intracellular endosymbionts,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:6656,,,subclass
GOLDTERMS:4777,Host-associated > Arthropoda > Intracellular endosymbionts > Primary,4,GOLDTERMS:4078,MIXS:HostAssociated,,,,NCBITaxon:6656,,,subclass
GOLDTERMS:4077,Host-associated > Arthropoda > Intracellular endosymbionts > Primary > Bacteriomes,5,GOLDTERMS:4777,MIXS:HostAssociated,,,,NCBITaxon:6656,,,subclass
GOLDTERMS:4079,Host-associated > Arthropoda > Intracellular endosymbionts > Secondary,4,GOLDTERMS:4078,MIXS:HostAssociated,,,,NCBITaxon:6656,,,subclass
GOLDTERMS:5202,Host-associated > Arthropoda > Lobster,3,GOLDTERMS:3901,MIXS:HostAssociated,,,FOODON:00002468,NCBITaxon:6656,,,equivalent
GOLDTERMS:5118,Host-associated > Arthropoda > Mealybug,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:30190,,,equivalent
GOLDTERMS:5280,Host-associated > Arthropoda > Mites/Ticks,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:6656,,,subclass
GOLDTERMS:4590,Host-associated > Arthropoda > Mosquito,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:7157,,,equivalent
GOLDTERMS:5093,Host-associated > Arthropoda > Mosquito > Gut,4,GOLDTERMS:4590,MIXS:HostAssociated,,,,NCBITaxon:7157,UBERON:0001555,,equivalent
GOLDTERMS:5105,Host-associated > Arthropoda > Moth,3,GOLDTERMS:3901,MIXS:HostAssociated,,,FOODON:03414644,NCBITaxon:7088,,,equivalent
GOLDTERMS:Host-associated-Arthropoda-Oral-fluid,Host-associated > Arthropoda > Oral fluid,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:6656,,,subclass
GOLDTERMS:Host-associated-Arthropoda-Oral-fluid-Unclassified,Host-associated > Arthropoda > Oral fluid > Unclassified,4,GOLDTERMS:Host-associated-Arthropoda-Oral-fluid,MIXS:HostAssociated,,,,NCBITaxon:12908,,,subclass
GOLDTERMS:4624,Host-associated > Arthropoda > Oral fluid > Unclassified > Pollen,5,GOLDTERMS:Host-associated-Arthropoda-Oral-fluid-Unclassified,MIXS:HostAssociated,,,,NCBITaxon:12908,PO:0025281,,subclass
GOLDTERMS:4779,Host-associated > Arthropoda > Reproductive system,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0000990,,equivalent
GOLDTERMS:4429,Host-associated > Arthropoda > Reproductive system > Ovaries,4,GOLDTERMS:4779,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0000992,,equivalent
GOLDTERMS:4781,Host-associated > Arthropoda > Respiratory system,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0001004,,equivalent
GOLDTERMS:4080,Host-associated > Arthropoda > Respiratory system > Gills,4,GOLDTERMS:4781,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0002535,,equivalent
GOLDTERMS:5400,Host-associated > Arthropoda > Shrimp,3,GOLDTERMS:3901,MIXS:HostAssociated,,,FOODON:03411237,NCBITaxon:6656,,,equivalent
GOLDTERMS:5220,Host-associated > Arthropoda > Shrimp > Hepatopancreas,4,GOLDTERMS:5400,MIXS:HostAssociated,,,FOODON:03411237,NCBITaxon:6656,UBERON:0010264,,equivalent
GOLDTERMS:5146,Host-associated > Arthropoda > Spider,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:6893,,,equivalent
GOLDTERMS:4073,Host-associated > Arthropoda > Symbiotic fungal gardens and galleries,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:6656,,,subclass
GOLDTERMS:4076,Host-associated > Arthropoda > Symbiotic fungal gardens and galleries > Fungus gallery,4,GOLDTERMS:4073,MIXS:HostAssociated,,,,NCBITaxon:6656,,,subclass
GOLDTERMS:4074,Host-associated > Arthropoda > Symbiotic fungal gardens and galleries > Fungus garden,4,GOLDTERMS:4073,MIXS:HostAssociated,,,,NCBITaxon:6656,,,subclass
GOLDTERMS:4075,Host-associated > Arthropoda > Symbiotic fungal gardens and galleries > Fungus garden > Garden dump,5,GOLDTERMS:4074,MIXS:HostAssociated,,,,NCBITaxon:6656,,,subclass
GOLDTERMS:4457,Host-associated > Arthropoda > Tissue,3,GOLDTERMS:3901,MIXS:HostAssociated,,,,NCBITaxon:6656,UBERON:0000479,,equivalent
GOLDTERMS:4154,Host-associated > Birds,2,GOLDTERMS:4086,MIXS:HostAssociated,,,,NCBITaxon:8782,,,equivalent
GOLDTERMS:4786,Host-associated > Birds > Circulatory system,3,GOLDTERMS:4154,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0001009,,equivalent
GOLDTERMS:4153,Host-associated > Birds > Circulatory system > Blood,4,GOLDTERMS:4786,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0000178,,equivalent
GOLDTERMS:4150,Host-associated > Birds > Digestive system,3,GOLDTERMS:4154,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0001007,,equivalent
GOLDTERMS:4147,Host-associated > Birds > Digestive system > Ceca,4,GOLDTERMS:4150,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0001153,,equivalent
GOLDTERMS:4148,Host-associated > Birds > Digestive system > Ceca > Lumen,5,GOLDTERMS:4147,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0000464,,equivalent
GOLDTERMS:4641,Host-associated > Birds > Digestive system > Cloaca,4,GOLDTERMS:4150,MIXS:HostAssociated,,,,NCBITaxon:547,UBERON:0000162,,equivalent
GOLDTERMS:4782,Host-associated > Birds > Digestive system > Crop,4,GOLDTERMS:4150,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0007356,,equivalent
GOLDTERMS:4151,Host-associated > Birds > Digestive system > Crop > Lumen,5,GOLDTERMS:4782,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0000464,,equivalent
GOLDTERMS:4783,Host-associated > Birds > Digestive system > Digestive tube,4,GOLDTERMS:4150,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0001555,,equivalent
GOLDTERMS:4149,Host-associated > Birds > Digestive system > Digestive tube > Cecum,5,GOLDTERMS:4783,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0001153,,equivalent
GOLDTERMS:4146,Host-associated > Birds > Digestive system > Fecal,4,GOLDTERMS:4150,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0001007,,subclass
GOLDTERMS:5066,Host-associated > Birds > Digestive system > Intestine,4,GOLDTERMS:4150,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0000160,,equivalent
GOLDTERMS:Host-associated-Birds-Digestive-system-Large-intestine,Host-associated > Birds > Digestive system > Large intestine,4,GOLDTERMS:4150,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0000059,,equivalent
GOLDTERMS:4957,Host-associated > Birds > Digestive system > Large intestine > Fecal,5,GOLDTERMS:Host-associated-Birds-Digestive-system-Large-intestine,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0000059,,subclass
GOLDTERMS:4784,Host-associated > Birds > Digestive system > Small intestine,4,GOLDTERMS:4150,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0002108,,equivalent
GOLDTERMS:4152,Host-associated > Birds > Digestive system > Small intestine > Duodenal,5,GOLDTERMS:4784,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0002108,,subclass
GOLDTERMS:Host-associated-Birds-Excretory-system,Host-associated > Birds > Excretory system,3,GOLDTERMS:4154,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:8450002,,equivalent
GOLDTERMS:5235,Host-associated > Birds > Excretory system > Liver,4,GOLDTERMS:Host-associated-Birds-Excretory-system,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0002107,,equivalent
GOLDTERMS:Host-associated-Birds-Lymphatic-system,Host-associated > Birds > Lymphatic system,3,GOLDTERMS:4154,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0006558,,equivalent
GOLDTERMS:5135,Host-associated > Birds > Lymphatic system > Spleen,4,GOLDTERMS:Host-associated-Birds-Lymphatic-system,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0002106,,equivalent
GOLDTERMS:4157,Host-associated > Birds > Reproductive system,3,GOLDTERMS:4154,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0000990,,equivalent
GOLDTERMS:4155,Host-associated > Birds > Respiratory system,3,GOLDTERMS:4154,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0001004,,equivalent
GOLDTERMS:4876,Host-associated > Birds > Respiratory system > Lung,4,GOLDTERMS:4155,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0002048,,equivalent
GOLDTERMS:4447,Host-associated > Birds > Skin,3,GOLDTERMS:4154,MIXS:HostAssociated,,,,NCBITaxon:8782,UBERON:0000014,,equivalent
GOLDTERMS:5173,Host-associated > Cephalochordata,2,GOLDTERMS:4086,MIXS:HostAssociated,,,,NCBITaxon:7735,,,equivalent
GOLDTERMS:Host-associated-Cephalochordata-Digestive-system,Host-associated > Cephalochordata > Digestive system,3,GOLDTERMS:5173,MIXS:HostAssociated,,,,NCBITaxon:7735,UBERON:0001007,,equivalent
GOLDTERMS:Host-associated-Cephalochordata-Digestive-system-Intestine,Host-associated > Cephalochordata > Digestive system > Intestine,4,GOLDTERMS:Host-associated-Cephalochordata-Digestive-system,MIXS:HostAssociated,,,,NCBITaxon:7735,UBERON:0000160,,equivalent
GOLDTERMS:4963,Host-associated > Cephalochordata > Digestive system > Intestine > Fecal,5,GOLDTERMS:Host-associated-Cephalochordata-Digestive-system-Intestine,MIXS:HostAssociated,,,,NCBITaxon:7735,UBERON:0000160,,subclass
GOLDTERMS:5156,Host-associated > Chordata,2,GOLDTERMS:4086,MIXS:HostAssociated,,,,NCBITaxon:7711,,,equivalent
GOLDTERMS:5281,Host-associated > Cnidaria,2,GOLDTERMS:4086,MIXS:HostAssociated,,,,NCBITaxon:6073,,,equivalent
GOLDTERMS:5289,Host-associated > Echinodermata,2,GOLDTERMS:4086,MIXS:HostAssociated,,,FOODON:03412115,NCBITaxon:7586,,,equivalent
GOLDTERMS:4751,Host-associated > Endosymbionts,2,GOLDTERMS:4086,MIXS:HostAssociated,,,,,,,subclass
GOLDTERMS:4732,Host-associated > Endosymbionts > Bacteria,3,GOLDTERMS:4751,MIXS:HostAssociated,,,,NCBITaxon:2,,,subclass
GOLDTERMS:4734,Host-associated > Endosymbionts > Fungi,3,GOLDTERMS:4751,MIXS:HostAssociated,,,FOODON:03411261,NCBITaxon:4751,,,subclass
GOLDTERMS:4095,Host-associated > Fish,2,GOLDTERMS:4086,MIXS:HostAssociated,,,FOODON:03411222,,,,equivalent
GOLDTERMS:Host-associated-Fish-Abdomen,Host-associated > Fish > Abdomen,3,GOLDTERMS:4095,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0000916,,equivalent
GOLDTERMS:5054,Host-associated > Fish > Abdomen > Ascites,4,GOLDTERMS:Host-associated-Fish-Abdomen,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0000916,,subclass
GOLDTERMS:4788,Host-associated > Fish > Circulatory system,3,GOLDTERMS:4095,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0001009,,equivalent
GOLDTERMS:3902,Host-associated > Fish > Circulatory system > Blood,4,GOLDTERMS:4788,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0000178,,equivalent
GOLDTERMS:4090,Host-associated > Fish > Digestive system,3,GOLDTERMS:4095,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0001007,,equivalent
GOLDTERMS:4789,Host-associated > Fish > Digestive system > Foregut,4,GOLDTERMS:4090,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0001041,,equivalent
GOLDTERMS:4092,Host-associated > Fish > Digestive system > Intestine,4,GOLDTERMS:4090,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0000160,,equivalent
GOLDTERMS:4968,Host-associated > Fish > Digestive system > Intestine > Fecal,5,GOLDTERMS:4092,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0000160,,subclass
GOLDTERMS:4791,Host-associated > Fish > Excretory system,3,GOLDTERMS:4095,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:8450002,,equivalent
GOLDTERMS:4097,Host-associated > Fish > Excretory system > Kidneys,4,GOLDTERMS:4791,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:8450002,,subclass
GOLDTERMS:5150,Host-associated > Fish > Excretory system > Liver,4,GOLDTERMS:4791,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0002107,,equivalent
GOLDTERMS:Host-associated-Fish-Nervous-system,Host-associated > Fish > Nervous system,3,GOLDTERMS:4095,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0001016,,equivalent
GOLDTERMS:5288,Host-associated > Fish > Nervous system > Cerebrospinal fluid,4,GOLDTERMS:Host-associated-Fish-Nervous-system,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0001359,,equivalent
GOLDTERMS:4096,Host-associated > Fish > Reproductive system,3,GOLDTERMS:4095,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0000990,,equivalent
GOLDTERMS:Host-associated-Fish-Respiratory-system,Host-associated > Fish > Respiratory system,3,GOLDTERMS:4095,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0001004,,equivalent
GOLDTERMS:4921,Host-associated > Fish > Respiratory system > Gill,4,GOLDTERMS:Host-associated-Fish-Respiratory-system,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0002535,,equivalent
GOLDTERMS:5152,Host-associated > Fish > Respiratory system > Lung,4,GOLDTERMS:Host-associated-Fish-Respiratory-system,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0002048,,equivalent
GOLDTERMS:4093,Host-associated > Fish > Skin,3,GOLDTERMS:4095,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0000014,,equivalent
GOLDTERMS:4422,Host-associated > Fish > Skin > Epidermal mucus,4,GOLDTERMS:4093,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0010152,,equivalent
GOLDTERMS:4740,Host-associated > Fish > Skin > Scales,4,GOLDTERMS:4093,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0007380,,equivalent
GOLDTERMS:4094,Host-associated > Fish > Skin > Slime,4,GOLDTERMS:4093,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0000014,,subclass
GOLDTERMS:4714,Host-associated > Fish > Tissue,3,GOLDTERMS:4095,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0000479,,equivalent
GOLDTERMS:4793,Host-associated > Fish > Whole body,3,GOLDTERMS:4095,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0000468,,equivalent
GOLDTERMS:4794,Host-associated > Fish > Whole body > Carcass,4,GOLDTERMS:4793,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0008979,ENVO:00002033,equivalent
GOLDTERMS:4743,Host-associated > Fish > Whole body > Carcass > Decomposed,5,GOLDTERMS:4794,MIXS:HostAssociated,,,FOODON:03411222,,UBERON:0008979,ENVO:00002033,subclass
GOLDTERMS:4098,Host-associated > Fungi,2,GOLDTERMS:4086,MIXS:HostAssociated,,,FOODON:03411261,NCBITaxon:4751,,,equivalent
GOLDTERMS:4550,Host-associated > Fungi > Fruiting body,3,GOLDTERMS:4098,MIXS:HostAssociated,,,FOODON:03411261,NCBITaxon:4751,,FAO:0000007,equivalent
GOLDTERMS:4412,Host-associated > Fungi > Lichen,3,GOLDTERMS:4098,MIXS:HostAssociated,,,FOODON:03412345,NCBITaxon:4751,,,equivalent
GOLDTERMS:4463,Host-associated > Fungi > Mycelium,3,GOLDTERMS:4098,MIXS:HostAssociated,,,FOODON:03411261,NCBITaxon:4751,,FAO:0000011,equivalent
GOLDTERMS:5296,Host-associated > Fungi > Mycorrhiza,3,GOLDTERMS:4098,MIXS:HostAssociated,,,FOODON:03411261,NCBITaxon:4751,,FAO:0001027,equivalent
GOLDTERMS:4528,Host-associated > Fungi > Sclerotium,3,GOLDTERMS:4098,MIXS:HostAssociated,,,FOODON:03411261,NCBITaxon:4751,,FAO:0001008,equivalent
GOLDTERMS:4476,Host-associated > Horse,2,GOLDTERMS:4086,MIXS:HostAssociated,,,FOODON:03411229,NCBITaxon:9796,,,equivalent
GOLDTERMS:Host-associated-Horse-Circulatory-system,Host-associated > Horse > Circulatory system,3,GOLDTERMS:4476,MIXS:HostAssociated,,,FOODON:03411229,NCBITaxon:9796,UBERON:0001009,,equivalent
GOLDTERMS:5102,Host-associated > Horse > Circulatory system > Blood,4,GOLDTERMS:Host-associated-Horse-Circulatory-system,MIXS:HostAssociated,,,FOODON:03411229,NCBITaxon:9796,UBERON:0000178,,equivalent
GOLDTERMS:Host-associated-Horse-Digestive-system,Host-associated > Horse > Digestive system,3,GOLDTERMS:4476,MIXS:HostAssociated,,,FOODON:03411229,NCBITaxon:9796,UBERON:0001007,,equivalent
